protein_0	uvig_510010_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	99.156	237	2	0	1	237	1	237	6.15e-178	486
protein_0	uvig_355133_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	99.156	237	2	0	1	237	1	237	6.15e-178	486
protein_0	uvig_117255_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	99.156	237	2	0	1	237	1	237	6.15e-178	486
protein_0	uvig_215146_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	99.156	237	2	0	1	237	1	237	6.15e-178	486
protein_0	JQ086373.1_prophage_repressor	99.156	237	2	0	1	237	1	237	8.90e-178	486
protein_0	NC_019769.1_LexA_family_transcriptional_regulator	99.156	237	2	0	1	237	1	237	8.90e-178	486
protein_0	uvig_334777_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.734	237	3	0	1	237	1	237	1.99e-177	485
protein_0	uvig_323974_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.734	237	3	0	1	237	1	237	2.06e-177	485
protein_0	uvig_131112_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.734	237	3	0	1	237	1	237	2.06e-177	485
protein_0	uvig_203138_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.734	237	3	0	1	237	1	237	3.80e-177	484
protein_0	uvig_326972_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	5.12e-177	484
protein_0	uvig_294721_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	5.12e-177	484
protein_0	ivig_2736_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.734	237	3	0	1	237	1	237	6.37e-177	484
protein_0	ivig_2605_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.734	237	3	0	1	237	1	237	6.37e-177	484
protein_0	uvig_209131_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.734	237	3	0	1	237	1	237	1.06e-176	483
protein_0	uvig_131531_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.734	237	3	0	1	237	1	237	1.06e-176	483
protein_0	uvig_224184_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.734	237	3	0	1	237	1	237	1.06e-176	483
protein_0	uvig_327479_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.734	237	3	0	1	237	1	237	1.06e-176	483
protein_0	ivig_2612_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.734	237	3	0	1	237	1	237	1.06e-176	483
protein_0	uvig_175256_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.734	237	3	0	1	237	1	237	1.06e-176	483
protein_0	uvig_235214_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	1.81e-176	483
protein_0	uvig_297855_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	1.81e-176	483
protein_0	uvig_124013_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	1.81e-176	483
protein_0	uvig_597069_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	1.81e-176	483
protein_0	uvig_58460_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	1.81e-176	483
protein_0	uvig_284854_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	1.81e-176	483
protein_0	uvig_173435_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	1.81e-176	483
protein_0	uvig_240481_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	1.81e-176	483
protein_0	uvig_419506_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	1.81e-176	483
protein_0	uvig_156602_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	1.81e-176	483
protein_0	uvig_388083_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	1.81e-176	483
protein_0	uvig_324072_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	1.81e-176	483
protein_0	uvig_316534_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	1.97e-176	483
protein_0	uvig_167800_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	1.97e-176	483
protein_0	uvig_286984_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	3.20e-176	482
protein_0	uvig_82261_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	98.312	237	4	0	1	237	1	237	3.27e-176	482
protein_0	uvig_238809_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	97.890	237	5	0	1	237	1	237	9.37e-176	481
protein_0	uvig_210046_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	97.890	237	5	0	1	237	1	237	9.37e-176	481
protein_0	uvig_303462_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	97.468	237	6	0	1	237	1	237	5.30e-175	479
protein_0	uvig_325102_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	97.468	237	6	0	1	237	1	237	1.98e-174	478
protein_0	uvig_335700_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	97.046	237	7	0	1	237	1	237	7.63e-174	476
protein_0	uvig_461584_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	97.046	237	7	0	1	237	1	237	7.63e-174	476
protein_0	uvig_121792_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	97.046	237	7	0	1	237	1	237	7.63e-174	476
protein_0	uvig_115990_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	97.046	237	7	0	1	237	1	237	7.63e-174	476
protein_0	uvig_314811_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	94.937	237	12	0	1	237	1	237	2.82e-172	472
protein_0	uvig_576783_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	94.937	237	12	0	1	237	1	237	2.82e-172	472
protein_0	uvig_286871_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	94.515	237	13	0	1	237	1	237	4.62e-171	469
protein_0	uvig_467445_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	94.515	237	13	0	1	237	1	237	4.62e-171	469
protein_0	uvig_257527_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	94.515	237	13	0	1	237	1	237	4.62e-171	469
protein_0	uvig_469544_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	94.515	237	13	0	1	237	1	237	4.62e-171	469
protein_0	uvig_315707_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	94.515	237	13	0	1	237	1	237	4.62e-171	469
protein_0	uvig_370516_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	78.059	237	52	0	1	237	1	237	4.32e-134	375
protein_0	uvig_369677_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	78.059	237	52	0	1	237	1	237	6.19e-133	373
protein_0	uvig_426234_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	77.637	237	53	0	1	237	1	237	8.51e-133	372
protein_0	uvig_426815_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	76.271	236	56	0	1	236	1	236	2.20e-130	366
protein_0	uvig_294042_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	65.021	243	74	3	1	236	1	239	6.42e-108	309
protein_0	uvig_292087_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	62.128	235	87	1	4	236	2	236	1.36e-107	308
protein_0	uvig_115561_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.755	212	58	1	26	237	24	231	1.57e-107	308
protein_0	AP005154.1_CI_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	AP005153.1_CI_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	FJ184280.1_putative_bacteriophage_CI_repressor	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KJ909655.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682392.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682391.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682390.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682389.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682388.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682387.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682386.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682385.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682384.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682383.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682382.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682380.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682379.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682378.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682377.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682376.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682375.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682373.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	KP682372.1_putative_cI_repressor_protein	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	NC_004914.3_LexA_family_transcriptional_regulator	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	NC_004913.3_LexA_family_transcriptional_regulator	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	NC_011356.1_LexA_family_transcriptional_regulator	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	NC_049954.1_LexA_family_transcriptional_regulator	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	NC_049949.1_LexA_family_transcriptional_regulator	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	NC_049948.1_LexA_family_transcriptional_regulator	71.226	212	57	1	26	237	24	231	1.67e-107	308
protein_0	uvig_331477_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.71e-107	308
protein_0	uvig_542036_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	uvig_336635_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	uvig_576477_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	uvig_566986_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	uvig_259179_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	uvig_107636_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	uvig_224391_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	uvig_25327_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	ivig_4424_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	uvig_280222_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	uvig_357509_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	uvig_357182_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	ivig_2642_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	uvig_90541_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	uvig_469533_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	uvig_146032_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	ivig_2620_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	uvig_305099_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	1.73e-107	308
protein_0	OL539469.1_putative_LexA_family_transcriptional_regulator	62.128	235	87	1	4	236	2	236	1.88e-107	308
protein_0	FM180578.1_repressor_protein_CI	71.226	212	57	1	26	237	12	219	1.98e-107	307
protein_0	NC_049943.1_LexA_family_transcriptional_regulator	71.226	212	57	1	26	237	12	219	1.98e-107	307
protein_0	FJ188381.1_repressor	71.226	212	57	1	26	237	10	217	2.32e-107	307
protein_0	NC_011357.1_LexA_family_transcriptional_regulator	71.226	212	57	1	26	237	10	217	2.32e-107	307
protein_0	NC_049945.1_LexA_family_transcriptional_regulator	71.226	212	57	1	26	237	10	217	2.32e-107	307
protein_0	NC_049944.1_LexA_family_transcriptional_regulator	71.226	212	57	1	26	237	10	217	2.32e-107	307
protein_0	uvig_419058_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	49	256	2.38e-107	308
protein_0	uvig_578956_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	10	217	2.40e-107	307
protein_0	uvig_394431_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	10	217	2.40e-107	307
protein_0	uvig_370412_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	10	217	2.40e-107	307
protein_0	uvig_336359_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.090	211	57	1	26	236	24	230	2.65e-107	308
protein_0	uvig_175431_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	49	256	3.14e-107	308
protein_0	NC_049952.1_LexA_family_transcriptional_regulator	71.226	212	57	1	26	237	24	231	3.80e-107	307
protein_0	uvig_113176_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	71.226	212	57	1	26	237	24	231	3.93e-107	307
protein_0	uvig_576280_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Helix-turn-helix	61.603	237	89	2	1	236	1	236	4.58e-107	307
protein_0	uvig_338310_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.755	212	58	1	26	237	24	231	6.10e-107	306
protein_0	uvig_562009_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.755	212	58	1	26	237	24	231	6.10e-107	306
protein_0	uvig_297278_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.283	212	59	1	26	237	24	231	7.42e-107	306
protein_0	ON470594.1_repressor_protein_cI	70.616	211	58	1	26	236	10	216	8.35e-107	306
protein_0	uvig_482010_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.616	211	58	1	26	236	24	230	9.14e-107	306
protein_0	uvig_165157_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.616	211	58	1	26	236	24	230	9.14e-107	306
protein_0	uvig_371024_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.616	211	58	1	26	236	24	230	9.14e-107	306
protein_0	uvig_318605_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.616	211	58	1	26	236	24	230	1.07e-106	306
protein_0	uvig_109759_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.616	211	58	1	26	236	24	230	1.08e-106	306
protein_0	uvig_231730_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.616	211	58	1	26	236	24	230	1.08e-106	306
protein_0	uvig_327292_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.616	211	58	1	26	236	24	230	1.08e-106	306
protein_0	uvig_574170_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.616	211	58	1	26	236	24	230	1.08e-106	306
protein_0	uvig_315150_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.616	211	58	1	26	236	24	230	1.08e-106	306
protein_0	uvig_293940_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.616	211	58	1	26	236	24	230	1.08e-106	306
protein_0	uvig_172959_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.616	211	58	1	26	236	24	230	1.08e-106	306
protein_0	uvig_234317_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.616	211	58	1	26	236	24	230	1.08e-106	306
protein_0	uvig_292743_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.616	211	58	1	26	236	24	230	1.08e-106	306
protein_0	ivig_409_Uncharacterized_HTH-type_transcriptional_regulator_CBU_1416,LexA_repressor,repressor_LexA,Peptidase_S24-like	70.755	212	58	1	26	237	33	240	1.09e-106	306
